time,mode,aspd,gspd,lat,lon,r,p,y,alt,navr,navp,navy,navalt,navspeed,hdop,sat,turn,bearing,rad,latacc,climb,srv0,srv1,srv2,srv3,lmt0,lmt1
1679117930707,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.63,0.95,240.72,-0.16,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930735,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.65,0.98,240.7,-0.15,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117930934,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.65,0.97,240.57,-0.16,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931007,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.67,0.96,240.41,-0.15,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931008,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.69,1.01,240.53,-0.14,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931242,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.65,1.01,240.55,-0.15,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931394,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.66,0.99,240.59,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931394,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.67,0.95,240.72,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931426,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.66,0.98,240.71,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931632,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.66,0.99,240.66,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931665,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.63,0.95,240.75,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931850,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.62,0.97,240.72,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931938,FBWA,0.0,0.01,-7.767025470733643,110.2335205078125,0.63,0.98,240.63,-0.17,0.0,0.0,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117931939,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.65,1.01,240.61,-0.17,0.0,0.03,45.0,80.0,17.0,0.56,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117932139,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.66,0.97,240.56,-0.17,0.0,0.03,45.0,80.0,17.0,0.54,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117932198,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.67,0.98,240.48,-0.17,0.0,0.0,45.0,80.0,17.0,0.54,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
1679117932230,FBWA,0.0,0.02,-7.767025470733643,110.2335205078125,0.67,0.98,240.69,-0.17,0.0,0.0,45.0,80.0,17.0,0.54,12.0,88.72,44.51,42.86,0.07,0.07,1489,1489,1500,1000,0.0,1.0
