time=1679117912497 mode=FBWA aspd=7.55 gspd=9.81 lat=-7.766654968261719 lon=110.23379516601562 r=2.08 p=-1.77 y=214.88 alt=14.03 navr=-1.21 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.82 climb=-1.82 srv=1145 1577 1400 1000 lmt=0 1
time=1679117912619 mode=FBWA aspd=7.41 gspd=9.91 lat=-7.766654968261719 lon=110.23379516601562 r=0.66 p=-2.48 y=212.93 alt=13.73 navr=-0.38 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.95 climb=-1.95 srv=1777 1600 1577 1000 lmt=0 1
time=1679117912698 mode=FBWA aspd=7.42 gspd=10.51 lat=-7.766654968261719 lon=110.23379516601562 r=0.01 p=-3.03 y=212.53 alt=13.49 navr=0 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.84 climb=-1.84 srv=1300 1611 1445 1000 lmt=0 1
time=1679117912758 mode=FBWA aspd=7.3 gspd=9.86 lat=-7.766654968261719 lon=110.23379516601562 r=1.43 p=-3.38 y=212.7 alt=13.26 navr=0 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.68 climb=-1.68 srv=1478 1622 1500 1000 lmt=0 1
time=1679117912759 mode=FBWA aspd=7.32 gspd=10.46 lat=-7.766654968261719 lon=110.23379516601562 r=0.35 p=-3.67 y=211.94 alt=12.99 navr=-0.22 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.81 climb=-1.81 srv=1478 1633 1500 1040 lmt=0 1
time=1679117912993 mode=FBWA aspd=7.22 gspd=9.86 lat=-7.766654968261719 lon=110.23379516601562 r=1.35 p=-4.01 y=212.43 alt=12.74 navr=-0.38 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=197.84 rad=42.86 latacc=-1.62 climb=-1.62 srv=1400 1655 1467 1070 lmt=0 1
time=1679117913082 mode=FBWA aspd=7.26 gspd=10.48 lat=-7.766732215881348 lon=110.23372650146484 r=0.58 p=-3.99 y=212.56 alt=12.48 navr=-0.27 navp=3.75 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-4.99 climb=-4.99 srv=1500 1777 1500 1050 lmt=0 1
time=1679117913162 mode=FBWA aspd=7.27 gspd=10.61 lat=-7.766732215881348 lon=110.23372650146484 r=0.8 p=-3.39 y=213.81 alt=12.24 navr=-0.11 navp=12.68 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.35 climb=-5.35 srv=1423 2000 1478 1040 lmt=0 1
time=1679117913200 mode=FBWA aspd=7.26 gspd=10.3 lat=-7.766732215881348 lon=110.23372650146484 r=0.5 p=-0.77 y=213.78 alt=12.02 navr=0 navp=11.59 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.02 climb=-5.02 srv=1555 1844 1511 1040 lmt=0 1
time=1679117913396 mode=FBWA aspd=7.31 gspd=10.55 lat=-7.766732215881348 lon=110.23372650146484 r=0.78 p=2.29 y=215.4 alt=11.83 navr=0 navp=2.38 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.14 climb=-5.14 srv=1300 1445 1445 1040 lmt=0 1
time=1679117913542 mode=FBWA aspd=7.31 gspd=10.35 lat=-7.766732215881348 lon=110.23372650146484 r=1.77 p=2.34 y=218 alt=11.64 navr=0 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.18 climb=-5.18 srv=1300 1467 1445 1020 lmt=0 1
time=1679117913694 mode=FBWA aspd=7.27 gspd=10.18 lat=-7.766732215881348 lon=110.23372650146484 r=1.82 p=-0.92 y=219.6 alt=11.45 navr=0 navp=0.15 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.3 climb=-5.3 srv=1511 1644 1500 1000 lmt=0 1
time=1679117913694 mode=FBWA aspd=7.3 gspd=10.48 lat=-7.766732215881348 lon=110.23372650146484 r=1.33 p=-3.99 y=219.65 alt=11.23 navr=0 navp=0.82 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.57 climb=-5.57 srv=1478 1722 1500 1000 lmt=0 1
time=1679117913742 mode=FBWA aspd=7.29 gspd=10.27 lat=-7.766732215881348 lon=110.23372650146484 r=1.03 p=-4.61 y=219.56 alt=10.97 navr=-19.81 navp=0.21 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.47 climb=-5.47 srv=1000 1655 1356 1000 lmt=0 1
time=1679117913842 mode=FBWA aspd=7.27 gspd=10.25 lat=-7.766732215881348 lon=110.23372650146484 r=-1.29 p=-3.63 y=219.77 alt=10.74 navr=-25 navp=0.21 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.45 climb=-5.45 srv=1000 1611 1356 1000 lmt=0 1
time=1679117913884 mode=FBWA aspd=7.41 gspd=11.05 lat=-7.766732215881348 lon=110.23372650146484 r=-5.62 p=-3.36 y=220.32 alt=10.51 navr=-25 navp=0.98 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=167.4 rad=42.86 latacc=-5.89 climb=-5.89 srv=1256 1655 1434 1000 lmt=0 1
time=1679117914084 mode=FBWA aspd=7.52 gspd=11.01 lat=-7.766804218292236 lon=110.23367309570312 r=-9.33 p=-3.1 y=221.97 alt=10.28 navr=-12.95 navp=0.15 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-7.41 climb=-7.41 srv=1677 1633 1544 1000 lmt=0 1
